ID	 TEXT	 HUMOR	 MISINFORMATION	 DOWNPLAY	 CONCERN
570c4af9d3d935161e9dd9ac	|Politics||Congress Is Told US Needs More Money to Fight Zika: The mosquito-borne virus has been spreading widel... https://t.co/WgOZzn4krA|	0	0	0	1
570c4af9d3d935161e9dd9ae	'Scarier than we initially thought:' CDC sounds warning on Zika virus https://t.co/FXqXlFk8ap	0	0	0	1
570c4afbd3d935161e9dd9af	US officials warn Zika 'scarier' than initially thought https://t.co/3vgzKolzMt https://t.co/j1DYd6tlSw	0	0	0	1
570c4afdd3d935161e9dd9b0	"The areas most at risk if Zika hits the U.S. have some of the most restrictive abortion laws in the country" https://t.co/oHKyjwETT0	0	0	0	1
570c4b05d3d935161e9dd9b4	'Scarier than we initially thought': CDC sounds warning on Zika virus https://t.co/o0Trtjqe55 via @USATODAY	0	0	0	1
570c4b08d3d935161e9dd9b7	Would zika be so scary if it didn't start with a Z? Dengue and chikungunya never made it. Zombie comes to mind	1	0	0	0
570c4b09d3d935161e9dd9b8	The more we learn about Zika, scarier it is, says US officials https://t.co/BCIyrQbf3P	0	0	0	0
570c4b16d3d935161e9dd9bd	Zika virus 'scarier' than thought: US health officials: The Zika virus is "scarier" than previously thought, U... https://t.co/o0POdjIxFZ	0	0	0	1
570c4b16d3d935161e9dd9be	Qivana - Zika virus 'scarier' than thought: US health officials https://t.co/Ik7F2sTxhE	0	0	0	1
570c4b18d3d935161e9dd9bf	News: Zika virus 'scarier' than thought: US health officials https://t.co/CGM5ZOolt9	0	0	0	1
570c4b1ad3d935161e9dd9c3	Zika virus 'scarier' than thought: US health officials https://t.co/WjTztT7t6b	0	0	0	1
570c4b1cd3d935161e9dd9c7	Zika virus 'scarier' than thought: US health officials: The Zika virus is "scarier" than previously th... https://t.co/CTeImC4uiz #health	0	0	0	1
570c4b21d3d935161e9dd9c8	Read what scientists say~bogus generality that Zika has caused the 7 babies w microcephaly. Big Pharma pushing it. https://t.co/uNF8PE15va	0	1	0	0
570c4b24d3d935161e9dd9ca	U.S. public health officials warn Zika is much scarier than they originally thought... https://t.co/p7JThYQwJz via @NdunguWainaina	0	0	0	1
570c4b34d3d935161e9dd9d1	Congress Is Told U.S. Needs More Money to Fight Zika: https://t.co/OVPt4XR09i	0	0	0	1
570c4b34d3d935161e9dd9d3	Congress urged to pass $1.9bn Zika funding as US health officials say virus 'scarier' than first thought: The ... https://t.co/m4dJiwvlRV	0	0	0	1
570c4b3ed3d935161e9dd9d5	@NitaLowey Re comment about GOP failure to consider emergency supplemental funding to...Zika, you've made the issue political. Don't.	0	0	0	1
570c4b4bd3d935161e9dd9d9	U.S. Officials Warn Zika 'Scarier' Than Initially Thought https://t.co/5ieKTaXcD0	0	0	0	1
570c4b50d3d935161e9dd9dc	'Scarier than we initially thought:' CDC sounds warning on Zika virus http:.msn.com Brazil says it won't be an issue for the Olympics. ????	0	0	0	1
570c4b51d3d935161e9dd9dd	Congress Is Told US Needs More Money to Fight Zika - New York Times https://t.co/ka0i6MkevU #google #health	0	0	0	1
570c4b54d3d935161e9dd9de	Congress Is Told US Needs More Money to Fight Zika - New York Times https://t.co/grgyREBd8O	0	0	0	1
570c4b54d3d935161e9dd9e0	Congress Is Told U.S. Needs More Money to Fight Zika - https://t.co/RpCFsdTtPP https://t.co/9LvsVd77Q2	0	0	0	1
570c4b5bd3d935161e9dd9e8	Where was all this concern as #Zika ravaged Africa and Central and S. America? It has been around for DECADES.	0	0	0	0
570c4b5dd3d935161e9dd9ea	Zika virus 'scarier than thought' says US https://t.co/ZLQ9XeryWY	0	0	0	1
570c4b62d3d935161e9dd9f2	goodhealth: Zika may be linked to an autoimmune brain disorder: https://t.co/U57SzFYbfW https://t.co/1FXLStFnHV	0	0	0	0
570c4b6ad3d935161e9dd9f9	The Zika #TWiVs of @profvrr have been fantastic @OrnAlmarsson https://t.co/oDhFOKo2OZ #twiv383 our job as scientists is to educate not scare	0	0	1	0
570c4b6fd3d935161e9dd9fb	Health officials sound alarm bell over Zika virus amid funding fight - Brazilian scientists find new Zika-linked brain disorder in adults:	0	0	0	1
570c4b7bd3d935161e9dda01	Tomorrow - Zika Virus and Pregnancy: The latest from the Zika Summit Guest Dr. Edward McCabe @MarchOfDimes @CDCGov https://t.co/leLpFbLdOP…	0	0	0	0
570c4b7bd3d935161e9dda03	Officials: Zika virus "scarier than we initially thought" https://t.co/qKSjon5heH	0	0	0	1
570c4b81d3d935161e9dda08	So doctors treating ppl for zika and naah send them go a lab? Ah, cool, zeen. Waah know how dem sure &amp; why it isn't recorded.	1	0	0	0
570c4ba2d3d935161e9dda13	Zika virus 'scarier than thought' says US - BBC News https://t.co/kKYo9JSpXO https://t.co/l3S0JcFXmF	0	0	0	1
570c4bb7d3d935161e9dda1b	U.S. Officials Warn Zika 'Scarier' Than Initially Thought: By Timothy Gardner an.. #news https://t.co/rjDZG5CrKY https://t.co/cUc7P4dwiQ	0	0	0	1
570c4bb8d3d935161e9dda1c	Zika may be linked to an autoimmune brain disorder: https://t.co/7EMuW1ROo8 https://t.co/YYr1amBQQ7 #fitness #gym… https://t.co/wfFvK0nTQb	0	0	0	0
570c4bccd3d935161e9dda24	Health Officials Sound New Warnings On Zika Virus, Amid Funding Fight https://t.co/0l28NI5aDN	0	0	0	1
570c4bcfd3d935161e9dda26	#jobs #jobsearch # #U.S. Officials Warn Zika 'Scarier' Than Initially Thought: #WASHINGTON (Reute... https://t.co/5HcRgfC6s1	0	0	0	1
570c4bcfd3d935161e9dda27	This is so scary. Those poor children. #ZikaVirus https://t.co/pncQ0TEkfX	0	0	0	1
570c4bd6d3d935161e9dda2c	Is it too late for the Olympics to be in Chicago this summer? Not feeling the Zika Virus vibes from Rio	1	0	0	0
570c4bdfd3d935161e9dda32	'Scarier than we initially thought': CDC sounds warning on Zika virus https://t.co/uss2opKtWc via @usatoday	0	0	0	1
570c4be0d3d935161e9dda33	You don't know Zika ... https://t.co/YP878Lx720	0	0	0	0
570c4be1d3d935161e9dda34	South China Province Reports Zika Case China Economic Net … : https://t.co/XY6m1gsS2E .,	0	0	0	1
570c4be8d3d935161e9dda39	@djclueupdates: Health officials sound alarm bell over Zika virus amid funding fight… https://t.co/ZX6Noxqp2m	0	0	0	1
570c4be8d3d935161e9dda3a	'Scarier than we initially thought': CDC sounds warning on Zika virus https://t.co/0uE0fYN6QR	0	0	0	1
570c4be9d3d935161e9dda3b	This year they created the Zika virus for population control....get multiple bug zappers.	1	0	0	0
570c4bf8d3d935161e9dda46	Looking at rash guards and full body beach cover ups because the Zika virus is no joke. #summer2016	0	0	0	1
570c4bfcd3d935161e9dda48	@VaTxn @Communist_Dog @Cigarvolante @cspanwj get sick/. Are you on guard for pregnant Zika-mosquitos having sex with TBAG women?	1	0	0	0
570c4bfdd3d935161e9dda4a	The CDC and WHO have known about Zika for ages. Of COURSE they won't be able to catch up. Still think the #waronwomen is a good idea?	0	0	0	0
570c4c08d3d935161e9dda50	SAS: Understanding Zika with Zetabytes: You will gain a deeper understanding of biosurveillance, bi... https://t.co/WWgOLRATzX #analytics	0	0	0	0
570c4c18d3d935161e9dda56	U.S. officials warn Zika 'scarier' than initially thought https://t.co/iuz9FfzXEU	0	0	0	1
570c4c1bd3d935161e9dda58	Forget gene editing https://t.co/zM4w4oD7K6 via @DigitalTrends	0	0	0	0
570c4c1ed3d935161e9dda5a	Just like Ebola and SARS that just vanished? https://t.co/2kKpka6Yo2	0	0	0	0
570c4c23d3d935161e9dda5e	CBC.ca Zika's potential to spread in US 'scarier than we initially thought:' CDC CBC.ca Top U.S. health officials… https://t.co/tVPE1TOqDV	0	0	0	1
570c4c26d3d935161e9dda5f	Zika virus tested in brain precursor cells https://t.co/wzCeL9vd4o via @AAAS @EurekAlertAAAS	0	0	0	0
570c4c28d3d935161e9dda63	Interested in mosquito control? Call Lee: 540-533-9500. Officials on Zika: 'Everything We See Is Bad' https://t.co/TzN4NxE8H0 via @nbcnews	0	0	0	1
570c4c2fd3d935161e9dda67	goodhealth : Zika may be linked to an autoimmune brain disorder: https://t.co/WMLYoPs9w0 … https://t.co/IjxqUnZXxj) https://t.co/twKPQRXOoc	0	0	0	0
570c4c38d3d935161e9dda6e	|Congress Is Told US Needs More Money to Fight Zika - New Yo... https://t.co/LOL6hZgjAG || https://t.co/MREzJqsWw3 https://t.co/0rR2pkPmLW|	0	0	0	1
570c4c39d3d935161e9dda6f	Between the Zika virus and political unrest, I would not be surprised to see the #Rio2016 Olympic games cancelled.	0	0	0	0
570c4c3cd3d935161e9dda73	Rethuglicans have gutted reproductive rights for women, but with Zika virus, now everyone is concerned about pregnant women? HOW??	0	0	0	0
570c4c4dd3d935161e9dda7a	Congress Is Told US Needs More Money to Fight Zika - New York Times: New York TimesCongress Is Told US Needs M... https://t.co/UaU0M1lTy5	0	0	0	1
570c4c55d3d935161e9dda7d	30 American cities most at risk of Zika virus: https://t.co/kSaJ5pnSO7	0	0	0	1
570c4c56d3d935161e9dda7e	@SpeakerRyan No more $$! https://t.co/ybP1DN8XXZ	0	0	0	0
570c4c58d3d935161e9dda80	US officials: The more we learn about Zika, scarier it is #Connecticut https://t.co/PO05OHmlzy	0	0	0	1
570c4c5cd3d935161e9dda84	.Capitalism exploits #fear &amp; #disaster for $. For #GMO mosquitos from #intrexon #oxitec, #Zika is manna from heaven. https://t.co/T3UOGrdO6H	0	0	0	0
570c4c5ed3d935161e9dda86	|Congress Is Told US Needs More Money to Fight Zika - New Yo... https://t.co/8qLxuA5p4W || https://t.co/MREzJqsWw3 https://t.co/5n3hw1cl1G|	0	0	0	1
570c4c5fd3d935161e9dda89	#ndtv US officials warn Zika 'scarier' than initially thought https://t.co/RUpPKypKC6 https://t.co/26J1u5dOVK https://t.co/E6DOuqhkYy	0	0	0	1
570c4c7dd3d935161e9dda94	Officials: Zika impact ‘scarier than we thought’ https://t.co/RwZodPIKf9	0	0	0	1
570c4c7ed3d935161e9dda95	U.S. Officials Warn Zika 'Scarier' Than Initially Thought https://t.co/OeoGURLfD1 #health	0	0	0	1
570c4c83d3d935161e9dda99	|Congress Is Told US Needs More Money to Fight Zika - New Yo... https://t.co/VUruFsyQ2n || https://t.co/MREzJqsWw3 https://t.co/nF7VzTxWyD|	0	0	0	1
570c4c8ed3d935161e9dda9b	#Zika crisis is unpredictable: #Otherviews https://t.co/F8r4RgeEu1	0	0	0	1
570c4c9ad3d935161e9ddaa1	Add Nevada to your map! Local news shows Zika in Wahoe County Nevada! Yikes! https://t.co/lFCLm4OrQo	0	0	0	1
570c4c9ad3d935161e9ddaa2	⚡️ “Zika "scarier" than the CDC thought” https://t.co/oLGrcNzMEo	0	0	0	1
570c4ca7d3d935161e9ddaa6	#SeedBomb #Zika Virus BLM https://t.co/UqyGT6kfKB London Neighbors Create ‘Instant’ Gardens For All https://t.co/16oATIvBxM @PopResistance	0	0	0	0
570c4cb4d3d935161e9ddaaa	Health officials sound alarm bell over Zika virus amid funding fight via the @FoxNews App https://t.co/VurgyFEjbe	0	0	0	1
570c4cb9d3d935161e9ddaad	U.S. officials say the more they learn about Zika, the scarier it is https://t.co/pYo9Bu9tuR	0	0	0	1
		8	1	5	63
