ID	 TEXT	 HUMOR	 MISINFORMATION	 DOWNPLAY	 CONCERN
5704539574fece5c373198ce	MERCY'S BLOG: Zika Virus Can Now Be Spread Through Kissing https://t.co/8ghhTipHif	0	1	0	0
570452b374fece5c37319882	ok white house to transfer ebola funds to combat zika virus feed #house https://t.co/VY33wLwck3	0	0	1	0
570453a874fece5c373198da	Vietnam reports first Zika infections, raises alarm: HANOI: Mosquitoes have infected two women with the Zika v... https://t.co/DNmqsrzETR	0	0	0	1
5704530774fece5c373198a1	[VIDEO] Zika virus kills cells involved in fetal brain... https://t.co/Z37hr92KpH https://t.co/SmtalODE81	0	0	0	1
570452d174fece5c3731988d	Zika Virus Infection with Prolonged Maternal Viremia and Fetal Brain Abnormalities; NEJM #Zika https://t.co/dtv4ZpSeEO	0	0	0	1
570453ea74fece5c373198f9	Never mind Zika and Ebola: It’s Yellow Fever we should be worried about https://t.co/ieKovBgNb8 by @simonallison https://t.co/UdEtLvC78V	0	0	1	0
570453fb74fece5c373198ff	LOMA LINDA: Disease specialists to talk about Zika, Ebola Thursday: Infectious disease specialists will discus... https://t.co/3VusuJ2mrv	0	0	0	0
5704540174fece5c37319905	@jpwtweets Zika mystery deepens with evidence of nerve cell infections: CHICAGO (Reuters) - Top Zik... https://t.co/znxzx47hRA #jpwtweets	0	0	0	1
5704540274fece5c37319908	THERAPIST Zika mystery deepens with evidence of nerve cell infections https://t.co/kF3BeAiS1F https://t.co/KpwW7Vc43x	0	0	0	1
5704540374fece5c3731990b	CUSTOMER $ Zika mystery deepens with evidence of nerve cell infections https://t.co/uiSEP03LLV https://t.co/RbAYOGI6bh	0	0	0	1
570452a774fece5c3731987a	|Ministry of Health Confirms First 2 Zika Cases in Vietnam || Saigoneer https://t.co/hnElpnSzef https://t.co/OIF9reivMe|	0	0	0	0
570453e274fece5c373198f4	White House to Transfer Ebola Funds to Combat Zika Virus: Congressional officials say the Obama administration... https://t.co/BSu7hhfEev	0	0	1	0
5704536874fece5c373198bf	Citronella sil vous plait? For the upcoming #trip #vacation #ZikaVirus #HCMC #NhaTrang #Vietnam Dang #mozzies! https://t.co/8rn1wrpxN5	1	0	0	0
5704537774fece5c373198c2	How Much of Our Zika Panic is Warranted? https://t.co/e7HxMBMruj	0	0	1	0
5704540d74fece5c37319914	Zika mystery deepens with evidence of nerve cell infections: CHICAGO (Reuters) - Top Zika investi... https://t.co/egkmHCnJ2X #health_news	0	0	0	1
570453f574fece5c373198fc	Zika mystery deepens with evidence of nerve cell infections - Reuters https://t.co/SK19O6nTKo	0	0	0	1
570453fb74fece5c37319901	Obama administration to use leftover Ebola money to fight Zika: WASHINGTON — The Obama administration is plann... https://t.co/8g67vfIF4h	0	0	1	0
5704541874fece5c3731991f	US scientists have narrowed down the routes Zika takes to infect https://t.co/Js2oiMKtSG https://t.co/pF3NnqfdXk	0	0	1	0
5704540274fece5c37319909	NYC $ Zika mystery deepens with evidence of nerve cell infections https://t.co/FP6IEwyZHf https://t.co/ILLRw0GCdP	0	0	0	1
5704542174fece5c37319928	Zika mystery deepens with evidence of nerve cell infections: By Julie Steenhuysen CHICAGO (Reuters) - Top Zika… https://t.co/6xoyHgvlGG	0	0	0	1
5704540374fece5c3731990a	CUSTOMER $ Zika mystery deepens with evidence of nerve cell infections https://t.co/1vYAD4ecn0 https://t.co/sx0f7rZoGV	0	0	0	1
5704542174fece5c3731992a	David Varisano Zika mystery deepens with evidence of nerve cell infections: CHICAGO (Reuters) - Top Zika inves... https://t.co/yRKn2QpKO1	0	0	0	1
5704542374fece5c3731992c	|Zika mystery deepens with evidence of nerve cell infections https://t.co/cgWu2Utqlm || Reuters: Health News::::::: CHICAGO (Reuters) - Top …|	0	0	0	1
5704542874fece5c3731992f	Zika outbreak: where is the virus spreading? #news #tech #science https://t.co/vYnUOBnpq2 https://t.co/yx9cH80iQq	0	0	0	1
5704543b74fece5c37319933	Zika mystery deepens with evidence of nerve cell infections: By Julie Steenhuysen CHICAGO (Reuters) - Top Zika... https://t.co/fuT1w4ixbb	0	0	0	1
570453f674fece5c373198fd	Continental News: Zika mystery deepens with evidence of nerve cell infections https://t.co/erHQtKI61A	0	0	0	1
570453fb74fece5c37319900	Never mind Zika and Ebola: It's Yellow Fever we should be worried about: If we're not careful, and if we don't... https://t.co/XLYmJkaEKe	0	0	1	0
5704544274fece5c37319937	Factbox: Why the Zika virus is causing alarm: (Reuters) - Global health officials are racing to better underst... https://t.co/2CNenS3Elu	0	0	0	1
5704540074fece5c37319904	TV Zika mystery deepens with evidence of nerve cell infections: CHICAGO (Reuters) - Top... https://t.co/DLDUl0ObeT https://t.co/PLLUVpF1Rh	0	0	0	1
5704544d74fece5c3731993e	Retweeted March of Dimes (@MarchofDimes): Great info for pregnant women on #Zika and taking care of yourself if... https://t.co/0KeEP8X3xT	0	0	0	0
5704541f74fece5c37319924	Reuters: Insight - Zika mystery deepens with evidence of nerve cell infections https://t.co/Edy7srOyGb	0	0	0	1
5704540274fece5c37319907	HEALTH Zika mystery deepens with evidence of nerve cell infections https://t.co/s31To78KHj https://t.co/Yad8HgWO27	0	0	0	1
5704542174fece5c37319929	Factbox: Why the Zika virus is causing alarm: (Reuters) - Global health officials are racing to better understand… https://t.co/xwNOkcFBXl	0	0	0	1
5704540474fece5c3731990d	Zika mystery deepens with evidence of nerve cell infections: CHICAGO (Reuters) - Top Zika inv... https://t.co/PdcLspti6Y #health #patient	0	0	0	1
5704547774fece5c3731994e	I hope Glass gets Zika.	1	0	0	0
5704548a74fece5c37319954	INSIGHT-Zika mystery deepens with evidence of nerve cell infections	0	0	0	1
5704549274fece5c37319958	Zika mystery deepens with evidence of nerve cell infections https://t.co/JkS6hzMfNB #TopNews	0	0	0	1
5704540074fece5c37319903	Zika mystery deepens with evidence of nerve cell infections: CHICAGO (Reuters) - Top Zika investigators now be... https://t.co/qBo3BlkFZr	0	0	0	1
5704540174fece5c37319906	RN Zika mystery deepens with evidence of nerve cell infections https://t.co/82q8yoJKso https://t.co/OElzJR40dV	0	0	0	1
570454a774fece5c3731995e	In a Remote Ugandan Lab, Encounters With Zika and Mosquitoes Decades Ago https://t.co/RRLUHTbieK https://t.co/VVx3YNOuOs	0	0	0	0
570454ae74fece5c37319960	Factbox: Why the Zika virus is causing alarm - The Fiscal Times https://t.co/hhVgtpGk7P	0	0	0	1
5704547074fece5c3731994b	Patho students... https://t.co/JcydzTgioE	0	0	0	0
570454d774fece5c3731996e	White House to transfer Ebola funds to combat Zika virus https://t.co/38Wpa3GFhh	0	0	1	0
5704549674fece5c37319959	Health Ministry receives $100,000 to fight Zika virus https://t.co/sDhW4ezXoP	0	0	0	0
5704550874fece5c37319977	White House to transfer Ebola funds to combat Zika virus: Congressional officials say the Obama administration... https://t.co/nrjfYaoacZ	0	0	1	0
5704552574fece5c37319981	|#Latest_News Insight – Zika mystery deepens with evidence of nerve cell infections || Reuters: CHI... https://t.co/WhM5TOozrc #World_News|	0	0	0	1
5704553574fece5c37319984	With zika, yellow fever around perhaps an investor should consider pharm companies that focus on rare diseases 🔬💊	0	0	0	0
5704553f74fece5c37319987	@TheophilusChin Hey I need a big favor. Can you do the Opel Adam but with Buick badging instead? My 3 year-old cousin has Zika. He's sad	0	0	0	0
5704554c74fece5c3731998c	Zika virus leads to Arizona blood supply shortage https://t.co/IhNjk7jlCe #aznews	0	0	0	1
570454d874fece5c3731996f	Third Zika virus confirmed in MO https://t.co/PTfCs9mvub #J2150AA https://t.co/27h1XW6vNC	0	0	0	0
5704555c74fece5c37319991	|Insight – Zika mystery deepens with evidence of nerve cell infections || Reuters CHICAGO Top Zika investigators no… https://t.co/ChkG13LHaw|	0	0	0	1
5704551474fece5c3731997c	Is deadly Zika virus cause for concern in SA this spring? - KSAT San Antonio https://t.co/lIkyshNRc5	0	0	0	1
5704558f74fece5c3731999e	"for three to six months" is really bad advice. I assume they mean *six months*? https://t.co/0FPBrjF9s2	0	0	0	0
5704559b74fece5c373199a3	White House to Transfer Ebola Funds to Combat Zika Virus - ABC News https://t.co/jJ0UTFkVDD via @Mediabeast3	0	0	1	0
570454e274fece5c37319971	"BITE FEAR: Zika mystery deepens with evidence of nerve cell infections..." https://t.co/NohJUcT1Ih	0	0	0	1
570454fb74fece5c37319976	https://t.co/cFW4ovTKLH Hawaii researchers focus on data to combat Zika virus #HNLnow	0	0	0	0
5704557074fece5c37319998	Zika mystery deepens with evidence of nerve cell infections https://t.co/Ub1J3Gi8y5	0	0	0	1
570455ac74fece5c373199a8	https://t.co/jsnfoigbgE Zika mystery deepens with evidence of nerve cell infections #DietBuzzApp	0	0	0	1
5704555074fece5c3731998d	Factbox: Why the Zika virus is causing alarm https://t.co/tJ9io89ffi #navishealth	0	0	0	1
570455fe74fece5c373199cc	Zika virus and malaria differences in symptoms, treatment, and prevention https://t.co/P66giVfK0M	0	0	0	0
		4	3	21	54
