ID	 TEXT	 HUMOR	 MISINFORMATION	 DOWNPLAY	 CONCERN
5701b58874fece62420e240b	Tackling longstanding devt issues will help prevent future outbreaks — not just of #Zika, but also of other viruses: https://t.co/VeMK9kQHvT	0	0	0	0
5701b4c274fece62420e23f0	#HealthNews Reading chosen as target city by state to monitor for Zika virus - Reading Eagle https://t.co/RDI49qWfoQ	0	0	0	0
5701b51c74fece62420e23fa	“It’s Not the Zika Virus” — Doctors Expose Monsanto Linked Pesticide as Cause of Birth Defects –... https://t.co/646ubDNFDn	0	1	0	0
5701b5ad74fece62420e2414	@CDCgov Zika Prep &amp; Response Guidance for States https://t.co/MO9TthXiOi @ASTHO @NEMA_web @iaem @NACCHOalerts https://t.co/CuSpqh4Y8n	0	0	0	0
5701b46374fece62420e23dc	#Zika Worries = Only Half of Olympics Tix Sold https://t.co/jsK4o7te7I via @AFP @CLIMATEMAMA @washumom @BeltwayPanda	0	0	0	1
5701b6a874fece62420e243c	Zika infections decline in parts of Latin America - https://t.co/IwktdgocEE https://t.co/stdrtMffta	0	0	0	0
5701b6b474fece62420e2440	Zika infections decline in parts of Latin America - https://t.co/vcnt3qlrKl https://t.co/YEDJRDb2YJ	0	0	0	0
5701b6d074fece62420e2447	Reading chosen as target city by state to monitor for Zika virus - Reading Eagle https://t.co/gBA07SmcAd	0	0	0	0
5701b59074fece62420e240d	The Zika loopholes https://t.co/83PMgt2QDd https://t.co/JZoGYY9C07	0	0	0	0
5701b72674fece62420e2452	Liberia could withdraw from Rio 2016 due to financial problems and Zika virus.	0	0	0	1
5701b69974fece62420e2439	Rio 2016: USADA reassure athletes worried Zika or water pollution could trigger positive drugs test at Rio 2016.	0	0	0	0
5701b6ad74fece62420e243d	Zika infections decline in parts of Latin America - https://t.co/GhUmBmHy2u https://t.co/PiEOCeI7z6	0	0	0	0
5701b6b874fece62420e2441	Zika infections decline in parts of Latin America - https://t.co/A1CgfWOF2I https://t.co/61BWmBNzWf	0	0	0	0
5701b63474fece62420e2428	I made a Zika virus joke at a baby shower. I am an asshole.	1	0	0	0
5701b71274fece62420e244f	Zika’s Spread Across The U.S. May Change The Narrative Around Abortion https://t.co/PV0nJ2Vuxv via @thinkprogress	0	0	0	0
5701b67f74fece62420e2435	Rio 2016: USADA reassure athletes worried Zika or water pollution could trigger positive drugs test at Rio 2016	0	0	0	0
5701b5b074fece62420e2416	A look at mosquito control resources shows that major US cities are vastly unprepared to prevent a #Zika outbreak: https://t.co/QVBzVuzj6b	0	0	0	1
5701b6b074fece62420e243e	Zika infections decline in parts of Latin America - https://t.co/C1RWHVlWM6 https://t.co/g2IzF4rJjq	0	0	0	0
5701b6cd74fece62420e2446	Reading chosen as target city by state to monitor for Zika virus - Reading Eagle https://t.co/srULsucHge #google	0	0	0	0
5701b7f774fece62420e247e	#KenyaMedicalNews Suspect Zika virus behind deaths of 19 babies in Brazil – Norwalk Daily Science -... https://t.co/YuaL8bSs53 #AfyaKenya	0	0	0	0
5701b82d74fece62420e2488	#panamapapers hunger, ebola, zika, aids... who cares man, I have my money and stuff... Poor can work and die for us...	0	0	1	0
5701b74d74fece62420e2457	https://t.co/wh7tD2V6W8 #cuba #travel #news Cuba, Puerto Rico and Zika - Workers World https://t.co/QSZNkuloHv	0	0	0	0
5701b6c474fece62420e2444	Reading chosen as target city by state to monitor for Zika virus - Reading Eagle https://t.co/i57XTlxqbk https://t.co/kF7uTiYgGc	0	0	0	0
5701b78874fece62420e2463	CDC: Travel OK to high-elevation cities in Zika countries https://t.co/PFFLmXCz5q #UE4 #STEAM #GIVEAWAY #unity3d #gamedev #indiedev	0	0	1	0
5701b8b674fece62420e24a0	Proposed fetal stem cell research bans would slow progress against Zika - Genetic Literacy Project https://t.co/e1CC3eONvL	0	0	0	0
5701b81e74fece62420e2485	Are #geneticallymodified mosquitoes the answer to the growing #Zika outbreak?https://t.co/BA2L49ikBl	0	0	0	0
5701b91a74fece62420e24b5	Zika Could Make America’s Contraception Failures Even Worse https://t.co/QevWuHGUgV	0	0	0	1
5701b91c74fece62420e24b7	@obgymblog @theliukin @aceventura8790 Putting Vika and virus in the same sentence, I was like "she has the zika virus?!" LOL	1	0	0	0
5701b8e574fece62420e24a6	@mikeymarrero101 the Zika virus transmitted by mosquitos	0	0	0	0
5701b84c74fece62420e248e	Gulf Coast center donates blood to Zika-affected Puerto Rico... https://t.co/X96NE3G1RG https://t.co/wcDDeWLiot	0	0	0	0
5701b87974fece62420e2496	Reading chosen as target city by state to monitor for Zika virus - Reading Eagle https://t.co/WKMGG9TN61 #health	0	0	0	0
5701b99c74fece62420e24e3	@LaurenCHopkins @theliukin @aceventura8790 I just noticed something👀 Zika...Vika 😱 I don't know what it means but it can't be good!	1	0	0	0
5701ba1f74fece62420e2507	Zika infections decline in parts of Latin America - The Independent https://t.co/APqiMP9qbx	0	0	0	0
5701ba2f74fece62420e250d	Zika structure discovered, raising hopes for new ways to combat virus https://t.co/auv6DeIVii	0	0	1	0
5701ba4674fece62420e2517	Stopping the Zika Virus: Data’s Role in Ending a Global Health Crisis https://t.co/aSe0cmhH91	0	0	0	0
5701b9f974fece62420e24fa	Ebola, Zika epidemics driven by pathologies of society https://t.co/Kd9e25vO9c - read also #PaulFarmer https://t.co/baWXVvdFax @PIH	0	0	0	0
5701ba2274fece62420e2509	#Zika #Vaccine Could Solve One Problem While Stoking Another - Scientific American https://t.co/ilFOyHUaTt	0	0	0	1
5701ba4774fece62420e2518	Planning to travel abroad for #SpringBreak? See CDC travel notices for important #Zika information: http:/go.usa.gov/cvQwR	0	0	0	1
5701bab674fece62420e2536	Zika infections decline in parts of Latin America #WorldNews https://t.co/jUTVWeBroA https://t.co/iu7EFrh9KO	0	0	0	0
5701bb0b74fece62420e2548	Two mosquito bites, prolly already got that Zika...	1	0	0	0
5701babf74fece62420e2538	Abortion politics are becoming a roadblock to Zika virus research. This is not good, #INlegis #HB1337 https://t.co/4cmVbYaTMF	0	0	0	1
5701baea74fece62420e2542	I want to get Zika and die	0	0	0	0
5701baea74fece62420e2543	Are You Protected From Zika!?New Zika Worries!Lingering Virus and Invisible Brain Damage!Must Read! https://t.co/cdFeGZ09my	0	0	0	1
5701ba9a74fece62420e2530	Scientists made a discovery about the structure of the Zika virus that could help in finding a cure or vaccine: https://t.co/lwQrbeeeUD	0	0	1	0
5701bb9474fece62420e256a	Squashing mosquitoes might be key to fighting Zika in the U.S. https://t.co/xkCkVnk2Ld https://t.co/irWCcCLZe1	0	1	0	0
5701bbeb74fece62420e2578	|Zika Update || The Scientist Magazine® https://t.co/L4OXl4Ie6s|	0	0	0	0
5701bb6a74fece62420e255e	#Zika’s structure has been revealed, bringing scientists closer to a #vaccine https://t.co/1wbDSwhAMM via @washingtonpost	0	0	1	0
5701bb7174fece62420e2563	Zika Could Make America’s Contraception https://t.co/dbIEGYxd3w	0	0	0	0
5701bb7274fece62420e2564	Zika May Lead to Last-Minute Olympic Travel Plans: The potential impact of the Zika virus on the Rio Olympics ... https://t.co/YEmA3sn9KF	0	0	0	1
5701bc3a74fece62420e2586	Computer-assisted approaches as decision support systems serving to combat the Zika virus	0	0	0	0
5701bc3d74fece62420e2589	@callmedayy_ bitch you bouta get the Zika virus	1	0	0	0
5701bc3974fece62420e2585	Study: Early ultrasounds may not show signs of Zika-related microcephaly https://t.co/qsvjEPoWfb	0	0	0	1
5701bcb774fece62420e25a3	If there were ever a place most at risk for homegrown Zika, it's Florida https://t.co/hYShTnlQ1y https://t.co/8WM6OsxQ8l	0	0	0	1
5701bc4574fece62420e258b	The Zika Virus: Should you travel?: There are a number of popular holiday destinations included in the... https://t.co/pUKwXLV3Mu #travel	0	0	0	1
5701bc9874fece62420e2598	Zika linked to abnormal pregnancies, fetal death, new research finds https://t.co/zjoSqx2SrQ	0	0	0	1
5701bca074fece62420e2599	|5 Things To Know About The Zika Virus Scary Mosquito || https://t.co/OVCNkpCAks https://t.co/AkSJsp5bnJ|	0	0	0	1
5701bcc174fece62420e25aa	Reading chosen as target city by state to monitor for Zika... #health #google #HealthNews https://t.co/goJDLbCCAG https://t.co/BCPUrB7NWr	0	0	0	0
5701bcc474fece62420e25ab	Of course. https://t.co/nMUOKMqh4G	0	0	0	0
		8	3	7	21
