ID	 TEXT	 HUMOR	 MISINFORMATION	 DOWNPLAY	 CONCERN
571434e4d3d93502ed41af82	Los Angeles Clippainers. @LAClippers. Can you guys shut your mouths for just 5 minutes? Hopefully your whole team catches Zika and dies.	0	0	0	0
57143929d3d93502ed41b1f8	@TrappingSluts while everyone else gets the "zika" virus	0	0	0	0
571434eed3d93502ed41afa4	@iAmeriCaRR @BillGates @PaulGAllen What about Zika do you want to know?	0	0	0	0
5714320bd3d93502ed41ae2e	Went to Guatemala and got bit by all the mosquitoes (TSA confiscated my bug spray!!) and managed to NOT GET ZIKA. I'm so proud of myself.	0	0	1	0
57143344d3d93502ed41aeb1	Potential New Zika Virus Association: In addition to microcephaly evidence suggests the… https://t.co/Q9YVtwwpuD https://t.co/sH6ugtpGHX	0	0	0	1
571434e9d3d93502ed41af95	BBC News - Zika: The key unanswered questions https://t.co/qrDbx9CCce	0	0	0	1
57143378d3d93502ed41aebe	me: (feels pain in any part of my body) me: the zika is here	1	0	0	0
571428e6d3d93502ed41aa98	Swine flu for obamacare lies. Ebola lies follow aids blueprint of AZT for malnourished Africans now zika lies @WhiteHouse @potus @cnn @tcot	0	1	1	0
571434ecd3d93502ed41af9e	What you are not being told about the Zika virus https://t.co/iUI2fsobtd	0	1	0	0
57142a66d3d93502ed41ab6b	When the PTA meeting at your kid's school features a presentation on the Zika virus #infections #borders	0	0	0	1
57143b9ad3d93502ed41b2c9	@cslnyt easy #zika prevention, politics made difficult to buy https://t.co/y558HgD9Rd	0	0	0	0
571434e3d3d93502ed41af80	Rockefeller owns the patent on the Zika Virus? Can we sue him? https://t.co/h91cezCMUR	0	1	0	0
5714349ad3d93502ed41af4e	U.S. government to use #Ebola funds to fight Zika: In an effort to combat the virus, the White House has made a… https://t.co/4bQV68XNRE	0	0	1	0
5714349cd3d93502ed41af53	We Shouldn't Even Have This Fest Pac Thing If The Zika Virus Is Just Gonna Be An Issue https://t.co/d6CG8poCOp	0	0	0	0
57142b99d3d93502ed41abe2	helping out with ppl affected with Zika https://t.co/7c0UEfcyEq	0	0	0	1
57143a7cd3d93502ed41b26e	I'm in the main building. I have coach Ben second. You want some second period ?😂 https://t.co/qiXyI80iZ9 https://t.co/GODes8Ck0P	0	0	0	0
571434efd3d93502ed41afbc	PAHO launches Zika virus research database: WASHINGTON, DC, USA (CMC) — The Pan American Health Organization (... https://t.co/poPevtCh0O	0	0	0	0
57142c86d3d93502ed41ac36	@WayneDupreeShow Did you hear the breaking news about the 2 gay men that contracted zika virus its a first time ever in america!	0	0	0	1
57143918d3d93502ed41b1ba	Well, apparently it's sexually transmitted,too, so there's chance of an outbreak among layabouts on Capitol Hill! https://t.co/2tEXth5eYo	0	0	0	1
57142e19d3d93502ed41acbd	"The location of calcifications and the frontal nature and symmetry of the abnormalities are less typical of those infections" #Zika 2/n	0	0	0	0
57143a35d3d93502ed41b253	Should East Lansing residents worry about the Zika virus this summer?https://t.co/mVGfLpuk2R https://t.co/GAjAVvE7K2	0	0	0	1
57142ca5d3d93502ed41ac44	@SNJeffBlair The bigger issue is the virus/bacteria laden water for the water events, Zika virus, &amp; dam failure: https://t.co/3CNhY43Lun	0	0	0	1
57143cd6d3d93502ed41b336	@PatriotBrother @Westxgal why is left obsessed w Zika? Trying to scare women won't be able to abort affected fetus.	0	0	1	0
571433e9d3d93502ed41af03	Zika Virus Hoax: Depopulation Agenda With Abortions https://t.co/yLzpXrKLH5 https://t.co/yWHPLAjWrN	0	0	0	1
571434efd3d93502ed41afc0	The politicians won't care about a few thousand frightened mothers and fathers, and still less about their babies. https://t.co/vVcbfh2m7F	0	0	0	1
571432b0d3d93502ed41ae73	Zika Virus Sequence Analysis Reveals Structural Change to Key Viral Protein https://t.co/4byxWrWyXI #ZikaVirusGenomics	0	0	1	0
57143273d3d93502ed41ae55	Zika Virus Map Shows a United States Outbreak is Up Next https://t.co/1Q6b9Mvrl7 #ZikaVirusUS https://t.co/b9tqGRatiC	0	0	0	1
5714350cd3d93502ed41b002	Hmmm #Olympics #brasil2016 could be an interesting trip. Zika virus....and now this! Better pack the surfboard	0	0	0	1
5714391ed3d93502ed41b1ca	@shannoncoulter family of one of the murdering cops in deadly duo. Schools underfunded, collapsing. State totally unprepared for Zika virus.	0	0	0	1
57142e5ed3d93502ed41accf	Can mutant mosquitoes be used to fight Zika and dengue fever? https://t.co/yhnr5qeeRD via @NewsHour	0	0	0	0
5714245dd3d93502ed41a87c	.@Luxaltain says I have Zika but I'm so far behind on trends it's probably swine flu.	0	0	1	0
